2017-11-09T09:16:00-05:00,"KGI Securities analyst Ming-Chi Kuo, whose track record of predicting the capabilities of future Apple (NASDAQ:AAPL) iPhones is quite strong, recently made a somewhat troubling prediction about the company's 2018 iPhone models.

Kuo reportedly said that Apple will focus on ""reducing costs and selling prices"" of its next-generation iPhone X line while also working to deliver ""more product lines to attract more customers.""

Although the second part of Kuo's claim is good news -- a broader portfolio of iPhone X products could help boost shipments -- I'm a little uneasy about Kuo's claim that Apple will also work to cut production costs and selling prices.

Allow me to explain.

Perhaps the single biggest reason that this year's iPhone X is such a phenomenal product is that Apple boldly decided to target a higher selling price for it. This meant the economic constraints Apple traditionally faced in trying to build phones that can be sold for between $649 and $769 while also generating acceptable profits had been, to a large extent, lifted.

The higher selling price allowed Apple to use more advanced organic light-emitting diode displays, higher-quality stainless steel frames, and improved camera subsystems compared with what it could deliver in the cheaper iPhone 8 and 8 Plus.

If Apple continues to build phones targeting the iPhone X's price point, as well as potentially even higher price points, then it can deliver bigger, more interesting innovations at a faster clip.

The risk that Apple would face if it were to focus on cost reductions for next year's iPhones rather than on significantly beefing up the user experience is that it may simply bring out a less than ideal successor to this year's iPhone X.

Considering Apple will almost certainly enjoy a strong product cycle over the next year or so, the company is going to need to pull out all the stops for the 2018 iPhones to continue that growth momentum. Cost-cutting hinders product innovation.

In addition, considering that the smartphone market is seeing relatively anemic unit growth, it makes sense for Apple to focus on delivering more value per smartphone sold, meaning Apple can charge more for each phone.

I get it. Apple can't come to market with phones that start at $999 and only go up from there. Many smartphone buyers are already stretching their budgets to buy something like the iPhone 8, and Apple can't hang those buyers out to dry.

Here's what Apple should do, then. The iPhone X line should remain a premium line. Next year's 5.8-inch iPhone X should still start at $999, and the rumored 6.46-inch iPhone X should start somewhere north of that.

For more cost-sensitive buyers, Apple should sell another product line, known simply as iPhone. Apple is rumored to be planning an iPhone with a 6-inch liquid crystal display next year, which I suspect will serve as Apple's lower-cost flagship.

Apple may want to consider offering two models in this line next year to cover even more of the market, but Apple could use price-reduced versions of this year's iPhone 8 and 8 Plus to handle those price points instead.

In essence, Apple should continue to deliver great iPhones at familiar price points, but it should continue relentlessly innovating at higher price points as well."
2017-11-06T16:36:00-05:00,"Apple (NASDAQ:AAPL) earned a straight A from investors when it reported better-than-expected fourth-quarter results last week. Accelerating revenue growth and massive guidance highlighted strong performance and big growth potential.

But there was more to the quarter than the key metrics. During Apple's fourth-quarter earnings call, management discussed demand for its just-launched iPhone X, the drivers behind Mac sales, its wearables business, and more. Here's a look at the most insightful takeaways from the earnings call.

When asked about the specific mix of iPhone orders Apple is receiving by model, Apple CEO Tim Cook wouldn't cave. ""[W]e never go through mix,"" he told the analyst. But Cook did comment on the overall solid demand for Apple's newest iPhone, the iPhone X:

But I would share with you that the iPhone X orders are very strong for both direct customers and for channel partners, which, as you know, are lots of carrier throughout the world. And we couldn't be more excited to get underway.

When measured by revenue, Mac was Apple's third-largest segment in the quarter, behind iPhone and services. Notably, fiscal 2017 proved to be the best year ever for Mac. In addition, Mac sales were up an impressive 25% year over year in Q4.

But what, exactly, were the main drivers behind Apple's impressive growth in Mac sales? Apple CFO Luca Maestri explained:

This performance was fueled primarily by great demand for MacBook Pro ... We had outstanding results all around the world with each of our geographic segments, growing Mac revenue by 20% or more. We are also very happy with the success of Mac in the education market, where customer purchases grew double digits year-over-year.

Apple doesn't break out Apple Watch sales in its operating data. Instead, it lumps them in with the company's other products revenue, which was up 36% year over year -- making other products Apple's fastest-growing segment. Based on the segment's rapid growth, investors would assume Apple Watch is doing well.

Fortunately, however, investors don't have to play a guessing game. During Apple's earnings call, Cook said Apple Watch sales have been rising sharply:

Cook was pleased with the Watch's success enough to conclude that adding cellular connectivity with the Apple Watch 3 Series has been a ""game changer.""

If Apple does eventually begin breaking out Apple Watch sales into a more specific product segment, it will likely call it wearables. And Apple will likely opt to include sales of AirPods, and any other future wearable technology it sells, alongside Apple Watch. After all, Cook is already providing data on wearables as a category -- and the segment is looking good:

Apple's earnings call provided further support for a bullish investment thesis for the tech giant. With strong demand for its latest iPhone, healthy Mac sales, and promising growth in newer product segments, there's plenty of reasons for Apple's growth to remain strong in the years ahead."
2017-11-17T15:52:55+0000,"COPENHAGEN (Reuters) - Alphabet Inc’s Google said it has bought a plot of land in southern Denmark adjacent to a planned Apple Inc data center to make sure it has the option of building one there too.

Apple said in July it would spend around $950 million to build a center with a planned opening in 2019. If Google follows suit it would make the area one of the world’s largest data center hubs, the local municipality Aabenraa said.

“It signals that Google has plans in Denmark, and I think it’s because we have some of Europe’s lowest power prices for companies, some of the greenest energy, and a high security of supply,” he said in a telephone interview.

Facebook in January announced plans to build a data center in Odense in central Denmark, its third outside of the United States.

Besides its new 131 hectare (324 acres) plot in Aabenraa Google also owns a 73 plot in Fredericia, 80 kilometers (50 miles) north of Aabenraa.

Google has no plans for the lots yet, but wanted to secure the possibility to expand its data centers in Europe if required, a spokeswoman told Reuters."
2017-11-06T07:10:00-05:00,"A little more than three years ago, Apple (NASDAQ:AAPL) released the iPhone 6 and 6 Plus, its first large-screen phones. These devices helped power Apple to a $51 billion (or 28%) year-over-year revenue increase in its 2015 fiscal year. Meanwhile, earnings per share surged 43%, from $6.45 to $9.22.

The recent launch of the iPhone X could have a similarly powerful effect on Apple's revenue and earnings during the 2018 fiscal year, which began last month. However, there's one important difference between now and fiscal 2015: Apple is poised for strong growth in its other product lines this year, whereas it was much more of a one-trick pony three years ago.

As noted, Apple added a stunning $51 billion to its top line in fiscal 2015. What makes this revenue growth especially remarkable is that it was driven singlehandedly by the iPhone product line.

In fact, Apple's non-iPhone revenue totaled $78.7 billion in fiscal 2015, down from $80.8 billion a year earlier. A 23% plunge in iPad revenue more than offset gains in the Mac, services, and other-products segments. On the flip side, iPhone sales surged more than 50% year over year, from $102.0 billion to $155.0 billion.

The weakness in Apple's non-iPhone revenue continued beyond fiscal 2015. In fiscal 2016, non-iPhone revenue was flat year over year. Accelerating growth from the services business in particular couldn't quite make up for double-digit declines in iPad and Mac revenue. Non-iPhone revenue also decreased modestly during the first quarter of fiscal 2017.

More recently, Apple has gotten all the pieces of its business moving in the right direction. In the second quarter, non-iPhone revenue rose 11% year over year, despite yet another double-digit drop in iPad revenue. In the third quarter, the growth rate accelerated to 12%, as even iPad revenue turned positive on a year-over-year basis.

On Thursday, Apple reported that non-iPhone revenue surged last quarter, rising 27% year over year. (Excluding a one-time $640 million revenue adjustment in Apple's services business, revenue would have increased by 24%.) On a full-year basis, iPhone revenue increased by 3% -- mainly driven by an extra week in the 2017 fiscal year -- whereas revenue from the rest of the company jumped by 11%.

Apple's iPhone revenue over the past year was still 9% below the peak reached two years earlier, during the massively successful iPhone 6 product cycle. However, demand for the pricey iPhone X, which starts at $999, appears to be very strong. As a result, this year Apple is poised to smash through the record of $155 billion in iPhone revenue that was established in fiscal 2015.

Meanwhile, Apple is well positioned to achieve another double-digit gain in non-iPhone revenue during the coming year. Most importantly, the services business is gaining traction and posted its fastest growth of the year last quarter. Based on that segment's recent growth rate, Apple could add $7 billion or more in services revenue this year.

The ""other products"" segment could also take off in fiscal 2018, thanks to the recent launch of the cellular-equipped Apple Watch Series 3, and to a lesser extent the Apple TV 4K. There are also hopeful signs that iPad sales could continue to rebound as consumers replace older devices and enterprise adoption rises. Lastly, the Mac product line probably can't duplicate the 13% revenue gain it achieved last year, but a recent product refresh should drive continued growth.

In short, whereas non-iPhone revenue fell by $2 billion in fiscal 2015, it is likely to rocket higher by more than $10 billion this year, perhaps eclipsing the $100 billion mark. The combination of a strong iPhone cycle and growth across the rest of Apple's product lines should drive stellar revenue and earnings growth for Apple in fiscal 2018."
2017-11-10T05:01:24-05:00,"We’ve all known that Apple Inc. (NASDAQ: ) would eventually make a push into content. It already has, although admittedly, it’s been a toe-dip at best. AAPL stock is down slightly thanks to the broader market pullback Thursday. But let’s not overlook the new deal it just announced.

A new drama series featuring Reese Witherspoon and Jennifer Aniston is in the works. While we don’t know the terms of the programming deal, costs could run in excess of $10 million per episode. For a company like Apple, that’s less than a drop in the bucket — this company generated $10.7 billion in net income last quarter alone. Reportedly, Apple beat out Netflix, Inc. (NASDAQ: ) and CBS Corporation’s (NYSE: ) Showtime for the “highly sought after show.”

We’ve seen a big shift in retail thanks to e-commerce, led by Amazon.com, Inc. (NASDAQ: ). Well that very shift is happening in content consumption, too. It shows why AT&T Inc. (NYSE: ) wants Time Warner Inc (NYSE: ) for its content and HBO assets. It shows why Walt Disney Co (NYSE: ) may be trying to buy Twenty-First Century Fox Inc (NASDAQ: ).

AT&T already owns DirecTV, which is feeling cord-cutting pressure. Disney wants to bulk up its content and studio offerings. After all, content is king.

But my question has always been, what happens to these guys — and Netflix, which is spending as much as $8 billion on content next year — when Apple gets involved? What happens when Facebook Inc (NASDAQ: ) gets involved with its Watch platform?

To an extent, we’ve seen it with Amazon, but there haven’t been any repercussions. But I ask about FB and AAPL simply because of their size. For example, if they wanted to control live sports content, they could. Movies, TV and originals, too. Maybe they’ll be content with just being the distribution platform — iPads, iPhones and Facebook’s Watch. But if its content they want, it could have big implications for content and distribution companies.

I don’t know how long it will take to see this shift or even if it will ultimately happen. But in my eyes, Apple just took its first real step toward joining the content game. Should it get more involved, it will raise plenty of questions. It obviously has a huge ecosystem to leverage, be it mobile devices or at-home devices like Apple TV. With almost a billion iTunes users, it also has the customer preference and credit card data it needs.

I think this is why Netflix is spending so much on content. It’s producing its own shows and movies because others with far deeper pockets are looming. Even if FB or AAPL don’t meaningfully get into the game, others like HBO and Disney are looking to their own solutions. Alphabet Inc (NASDAQ: ) also has a pretty solid $35/month offering for YouTubeTV. But it’s unclear if YouTubeTV is a threat or a complement to Netflix at this point. It is clear, though, that everyone is chasing Netflix right now."
2017-11-14T19:43:23Z,"For the first time in over a year, our two more aggressive model portfolios include allocations to U.S. small and mid-cap ETFs. We still project better returns for U.S. large-cap stocks, but the recent run in foreign developed and emerging market equities has shaved off future return potential for those sectors and improved the diversification benefit of smaller-cap U.S. stocks. If the rally in global equity continues to compress the returns offered vs. U.S. stocks we would expect our average risk tolerance portfolio and perhaps even our more conservative model portfolios to eventually include U.S. smaller cap holdings as well.



But the world’s biggest cap company, Apple (AAPL), still merits a place in investor portfolios - either directly or via a market-weighted fund. Our latest earnings model for AAPL pegs fair value at $182. As with all of our analyses, we take a long view of the fundamentals. Our valuation incorporates a quickly maturing hardware business bolstered by a still fast-growing services segment. However, we estimate that the services businesses in aggregate have a much lower profit margin than hardware sales. AAPL doesn’t disclose gross profit by segment, but based upon comparable margins and hardware product pricing we estimate that the services segment gross profit margin is in the low to mid teens. This is well below what some analysts have projected. Perhaps the accounting for Apple’s revenue share for items like app store sales enable higher reported margins, but these services businesses are primarily a) dependent upon content produced by third parties (e.g., music, apps, video), or b) a commodity (e.g., cloud storage, payments). Apple has proven that customers will pay a premium price for their devices, but we think the idea that they will pay a premium on content and applications for the privilege of consuming these through AAPL is a bridge too far. And the gross margin trend over the past two years pokes a hole in the thesis that growth in services will drive gross margin expansion. 



We forecast that AAPL will see operating and bottom line profit growth of just 1-1.5% annually over the longer term as faster growth in services causes modest margin compression. Nevertheless, given an estimated cost of equity capital of 6.8% for U.S. large-cap cyclical stocks (including 2% for inflation), AAPL’s operations are worth an estimated $154 per share. And recent tax reform bills suggest repatriation rates for companies with hoards of overseas cash will be quite favorable - our model now assumes a 12% tax rate on foreign cash and securities. Adding cash worth $27 per share gets us to a fair value of $182 for AAPL. Incredibly, we estimate that shares are at worst fairly priced despite a recent stock rally driven by dubious expectations of sustained revenue growth acceleration.



The overall risk profiles of our model portfolios are flat or slightly lower m/m as equity risk premia declined across the board. Allocation changes varied m/m depending upon the level of risk tolerance targeted. However, most portfolios saw a second straight month of reductions in foreign developed stock holdings as higher stock prices combined with a slightly weaker earnings forecast (in U.S. dollars) to dampen prospective returns for that group.

Fixed income maturities have been lengthened for all but the most conservative model portfolio. In addition, slightly greater credit risk has been assumed in most model portfolios. Most of this shift is attributable to the declining attraction of equity as our outlook for fixed income is little changed apart from slightly higher estimated credit risk premia for corporate bonds.



Our optimal portfolio for an investor with average risk tolerance includes a 55% allocation to equity, down 2 percentage points m/m. Non-cyclical equity exposure is down 2 points m/m, while cyclical equity exposure is unchanged. This shift seems counterintuitive given that most of the rally in U.S. equity prices came from cyclical sectors in October. However, recent price movements in foreign stocks have been more uniform and the reduction in the prospective foreign developed non-cyclical equity return is higher in percentage terms than return outlook changes for U.S. equity.



Short-term bond holdings for the investor with average risk tolerance are unchanged, but exposure to intermediate and long-term bonds is 3 points higher. TIPS holdings declined by one point.



Projected U.S. large-cap equity returns are lower following another 2% return for the S&P 500 in October. Information technology stocks surged 7% and financials added another 3% to drive most of the gains for the index.



Our forecast for U.S. large-cap equity returns implies average annual mid-cycle earnings of ~$123 for the S&P 500 index companies, unchanged from our prior estimate. This earnings outlook compares to the consensus bottoms-up forecast of ~$138 over the next four quarters for S&P 500 earnings.



The gap between the projected returns of cyclical and non-cyclical U.S. large cap equity is a scant 10 bp for a second straight month. The last time this gap was less than 20 bp was in the wake of a sharp surge in U.S. stock prices in early 2014.



The Russell 2000 was up 1% in October, driving slightly lower projected returns m/m for U.S. small and mid-cap equity.



We have included U.S. small and mid-cap funds in our most aggressive model portfolios for the first time since October 2016 as lower projected returns in foreign developed and emerging market equity have boosted the relative diversification benefit of smaller cap U.S. stocks.



The projected return for foreign developed large-cap equity is lower m/m as higher stock prices (the MSCI EAFE Index was up 1.5% in October) are coupled with lower forecast earnings. The earnings outlook deteriorated due to a 2% weakening of the euro against the U.S. dollar.



The estimated 120 bp premium offered by foreign-developed cyclical equity over U.S. cyclical equity is above the average of 85 bp over the past five years. Our model portfolios continue to favor foreign developed over U.S. cyclical equity, though foreign developed equity holdings have declined in recent months.



The return outlook for emerging markets large-cap cyclical equity is lower m/m following a 3.5% gain for the MSCI Emerging Markets Index in October. The 130 bp return premium offered by emerging markets over U.S. equity is below the three-year average of 170 bp, and the 10 bp return premium over foreign-developed cyclical equity is now well below the three-year average of 80 bp.

Projected real fixed income returns are little changed m/m as the forward U.S. TIP curve has held steady. Our estimate of credit risk premia has ticked higher, boosting expected returns for corporate paper slightly.



The estimated real term premium offered for 10-year U.S. Treasury (UST) bonds is down 5 bp m/m. A 10-year UST note purchased in five years offers 26 bp of additional return over a 52-week UST bill. This level is below the 10-year average real term premium of 56 bp.



The estimated inflation risk premium is 3 bp lower m/m for a 15-year bond. The inflation premium remains below 20 bp for the 25th consecutive month as bond markets continue to imply a significant possibility of disinflation. 



We estimate that investors in investment grade corporate bonds are receiving ~8 bp of return for every year to maturity as compensation for credit risk, up 1 bp from a month ago. The current credit risk premium is above the five-year average of 5 bp for every year to maturity.

"
2017-11-06T13:44:00-05:00,"Like clockwork, every time Apple's (NASDAQ:AAPL) domestic cash position dwindles to near $15 billion, it promptly conducts a bond offering in order to fill its coffers to continue its aggressive capital return program. Just days after reporting a blockbuster fiscal fourth-quarter earnings release, the company has signaled its intention to tap the debt markets yet again.

Apple filed a preliminary prospectus this morning for the offering, which is currently expected to include six tranches. The Mac maker has not yet specified the size of the offering and the interest rates have also not been determined yet.

The notes will come due in November 2019, November 2020, January 2023, January 2025, November 2027, and November 2047. Bloomberg reports that the 2047 notes may price with a spread of around 1.125% over comparable Treasury bonds. For reference, 30-year Treasury bonds are currently yielding around 2.8%, which suggests Apple's 30-year notes may price around 3.925%. Here's how that potential rate would compare to other Apple bonds that mature after 2040.

Apple raised approximately $7 billion worth of debt last quarter, which included $2 billion in its first Canadian bond offering that was followed by $5 billion in September. Total term debt on Apple's balance sheet now stands at $103.7 billion, in addition to approximately $12 billion in commercial paper.

After repurchasing $7.5 billion worth of stock last quarter, which included $4.5 billion in open market purchases and a $3 billion accelerated share repurchase (ASR) program, Apple has bought back $166 billion out of its $210 billion repurchase authorization. That authorization was boosted from $175 billion to $210 billion in May alongside fiscal second-quarter earnings; Apple updates its capital return program on an annual basis around April or May of each year.

Over the past year, the chances of some type of tax reform that includes more favorable repatriation rates has increased significantly. Republicans unveiled a tax bill last week that includes a significantly lower one-time repatriation rate of 12% on all foreign cash. Being the largest hoarder of foreign cash in the world by far, Apple potentially stands to be the greatest beneficiary if the bill were to pass. The company now holds $252.3 billion (94% of total cash) overseas.

Apple has lobbied for tax reform for years, with CEO Tim Cook arguing that the current 35% repatriation rate is far too high. Cook has said that Apple would gladly bring some of that cash home for domestic investment (and capital returns) if only the repatriation rate was ""reasonable."" The chief executive has previously said a rate in the ""single digits"" would be reasonable, but more recently acknowledged that 15% to 20% may be more likely.

But Apple's capital return program can't wait on congressional action. It needs that domestic cash now."
2017-11-07T17:00:00-05:00,"Apple (NASDAQ:AAPL) filed a preliminary prospectus for a bond offering yesterday morning. It wasn't clear at the time how much Apple was raising, but the company has now filed a final pricing sheet with the SEC that details how the offering priced and how much Apple ended up raising.

The company now has nearly $111 billion in term debt on the balance sheet.

Unlike in some prior offerings, there were no floaters this time around; it was all fixed-rate notes. Here's a breakdown of all the tranches:

That adds up to $7 billion in fresh paper that the Mac maker has just issued, which is comparable in size to prior offerings. Apple raised $7 billion across two separate offerings in the September quarter. The company finished the September quarter with $103.7 billion in total term debt, so this offering brings that figure up to approximately $110.7 billion and will help fund another quarter's worth of capital returns.

Apple returned $11 billion to shareholders last quarter, including $7.5 billion in repurchases, $3.3 billion in dividends and equivalents, and $200 million of net share settlements. Domestic operating cash flow should help cover the rest, and we know that the December quarter is likely to be a monster, with sales expected in the range of $84 billion to $87 billion. Most of those sales will occur internationally, but Apple will only need a few more billion dollars in domestic operating cash flow to cover its capital return activities this quarter.

That's an awful lot of debt to service, and interest expenses continue to rise in lockstep. Here's the thing: Apple's massive investment portfolio has long covered these costs and continues to do so. For example, interest and dividend income in fiscal 2017 totaled $5.2 billion, more than enough to pay for the $2.3 billion in interest expense.

Apple has never had net negative interest expenses, and won't for the foreseeable future since there's still a meaningful cushion between interest and dividend income and interest expense."
2017-10-24T18:06:00-04:00,"It's that time of the year again when Apple (NASDAQ:AAPL) brings the spotlight to earnings season. The world's most valuable publicly traded company is scheduled to report its fiscal fourth-quarter results on Thursday, Nov. 2.

Following the introduction of the new iPhones and updated versions of its Apple Watch and Apple TV, investors will have a lot of questions. Hopefully, the quarterly update will provide some answers.

Here are three key metrics investors should check on after Apple's fourth-quarter numbers go live.

As usual, total revenue will be an important metric to watch. Apple investors are particularly sensitive to the tech giant's revenue trends as it was only the first fiscal quarter of this year when the company returned to revenue growth after suffering a period of decline.

For its fourth quarter, Apple guided for revenue to be between $49 billion to $52 billion. This compares to revenue of $46.9 billion in the year-ago quarter. So, the midpoint of its guidance calls for year-over-year revenue growth of 7.7%, slightly better than the 7% year-over-year revenue increase in Q3.

Given that Apple's guidance typically proves to be conservative, investors should look for fourth-quarter revenue to be at the high end of this range.

Since iPhone accounts for over half of Apple's revenue, guidance for total revenue growth implies that management also likely expects growth in iPhone revenue. But some analysts have expressed concerns about iPhone sales during the quarter since the flagship iPhone X isn't available until November.

But I suspect management had enough visibility into its supply chain to anticipate a delayed iPhone X launch. In other words, I believe Apple's revenue guidance for the quarter already takes into account the timing of the iPhone launch. So, management likely expected revenue from its new iPhone 8 and 8 Plus to contribute enough during the quarter for the company to grow iPhone revenue on a year-over-year basis -- without the help of iPhone X.

I'm expecting low single-digit revenue growth from the iPhone, with Apple's services and other products segments playing a meaningful role in helping to achieve its guidance for overall revenue.

In Apple's fourth fiscal quarter of 2016, iPhone revenue was about $28.2 billion. This quarter, look for it to be close to $29.3 billion, up about 4% year over year.

Apple's gross profit margin comes back into the spotlight every year after an iPhone launch. Some iPhone models have higher initial costs than other iPhone models, so it's interesting to see how new iPhones are impacting overall profitability. While the iPhone 8 and 8 Plus were only available for nine days during the quarter, they could have some influence on the company's gross profit margin.

Fourth-quarter gross profit margin is expected to come between 37.5% and 38%. This compares to a gross margin of 38% in the year-ago quarter.

But the most interesting aspect of Apple's fourth-quarter earnings release to watch when it comes to gross profit margin is the guidance for its first-quarter gross profit margin. Since the iPhone X is scheduled to launch on Nov. 3, investors will likely see management's expectations for the phone's profitability reflected in the gross profit margin guidance for the first quarter of fiscal 2018. For a benchmark, Apple's gross profit margin in its first quarter of fiscal 2017 was 38.5%."
2017-11-08T13:29:00-05:00,"Beginning with the iPhone 7-series smartphones last year, Apple (NASDAQ:AAPL) started to dual-source cellular modems from both Qualcomm (NASDAQ:QCOM) and Intel (NASDAQ:INTC) after relying exclusively on Qualcomm for years.

This led to a drop in Qualcomm's stand-alone cellular modem shipments and a new lifeline for Intel's efforts to break into the market for cellphone chips.

Intel's modems, per third party tests, were inferior to Qualcomm's in terms of real-world performance as well as carrier support (Intel-based iPhones don't work on CDMA networks), but they were good enough so that the average user didn't notice or care.

Apple continued its dual-sourcing strategy with this year's iPhone 8, iPhone 8 Plus, and iPhone X smartphones, once again opting to use modems from Qualcomm and Intel. A recent set of reports from The Wall Street Journal and Reuters claim that Apple may design Qualcomm completely out of next year's iPhones, something that would deal another blow to Qualcomm's modem business and further boost Intel's.

Though the reason that many cite for Apple potentially opting to shift away from Qualcomm is due to the ongoing intellectual property litigation between the two companies, I think there's a bigger strategic reason that a lot of people are missing.

Qualcomm is widely known as the leading vendor of chips that power Android-based smartphones. Most smartphone vendors don't have the financial wherewithal, let alone sound business justification, to build their own applications processors as Apple does. Those vendors lean heavily on Qualcomm making better applications processors, which are branded Snapdragon, to allow them to build competitive smartphones.

Much of the key functionality of a smartphone is directly dependent on the capabilities of the various technologies integrated into the applications processor. The general speed and fluidity of the user experience, the quality of the camera subsystem, battery life, and much more are directly impacted by the technologies found in these processors. Qualcomm commoditizes this technology, making it easy for virtually any smartphone vendor to gain access to some of the most advanced smartphone chip technology on earth without having to invest billions in research and development.

What I think many investors miss, though, is that Qualcomm doesn't just sell processors and some related software to these smartphone vendors. Qualcomm often does much of the heavy lifting in terms of the phone's design, which is how small, relatively unknown smartphone vendors can put out devices that can compete with phones put out by much larger vendors.

Additionally, Qualcomm continues to grow its portfolio of complementary smartphone platform technologies. For instance, Qualcomm is now marketing a broad range of fingerprint scanners, marketed as Snapdragon Sense ID, to smartphone vendors. Qualcomm's portfolio of fingerprint scanners includes everything from low-end scanners that can be embedded in home buttons all the way to scanners that can be embedded directly into the display.

Beyond that, Qualcomm is also being quite vocal about its work to develop 3D sensing technology like Apple's new TrueDepth camera technology. Once Qualcomm gets this technology off the ground, the proverbial floodgates will be open and smartphone makers hoping to copy the signature feature of Apple's iPhone X will have an easy time doing so.

The point is this: Qualcomm is one of the key enablers of the commoditization of the technologies that Apple brings to market, which allows companies with only a fraction of Apple's resources to go head-to-head with Apple. I suspect Apple believes that by cutting Qualcomm out as much as it reasonably can, it'll reduce Qualcomm's ability to invest in chip and other platform technologies that'll ultimately be used against it in the marketplace.

Since Intel's only real exposure to the smartphone market is through the sale of cellular modem chips to Apple, Intel is far less of a threat to Apple's core iPhone business than Qualcomm is.

Intel, of course, does work in the PC market to enable competitors to Apple's Mac and, to some extent, iPad product lines, but even the combination of Apple's Mac and iPad businesses isn't anywhere near the size of Apple's iPhone business. This likely makes it far more palatable for Apple to give billions of dollars' worth of cellular modem business to Intel instead of Qualcomm."
2017-11-08T12:13:00-05:00,"During Apple's (NASDAQ:AAPL) fiscal year 2016, the company saw its Mac personal computer business plunge. Unit shipments dropped 10%, with revenue dropping similarly. Apple seemed to blame this decline on the state of the overall personal computer market, claiming that the Mac unit shipment decline was at a rate ""similar to the overall [personal computer] market.""

Apple also added that the ""effect of weakness in most foreign currencies relative to the U.S. dollar"" hurt its Mac revenue.

During fiscal year 2017, Apple saw a marked turnaround in its Mac business. Revenue was up 13% year over year on unit shipment growth of 4%.

Apple CFO Luca Maestri said during the company's most recent earnings call that the company's Mac products ""gained significant market share"" as overall industry wide PC shipments dropped 1%, per estimates published by IDC.

""This performance was fueled primarily by great demand for MacBook Pro,"" Maestri said.

On top of a return to both Mac unit and revenue growth during the year, Apple CEO Tim Cook said that during fiscal year 2017 , Apple's Mac revenue hit a record. That's not bad, considering the overall personal computer market has been steadily declining for roughly half a decade.

It's also worth noting that because Mac revenue growth dramatically outpaced Mac unit shipment growth, Mac average selling prices rose. Apple credits the average selling price increase to selling ""a different mix of Macs with higher average selling prices."" It's clear from these results that Apple's Mac business is back.

One thing that probably hurt Apple's Mac business during fiscal year 2016 was that the company didn't offer compelling refreshes of its MacBook Pro lineup during that year. Indeed, Apple's MacBook Pro with Touch Bar lineup didn't launch until November 2016, which meant the devices didn't start selling until the beginning of Apple's fiscal year 2017.

Apple seems to have learned its lesson, though. Even after launching the new MacBook Pro computers in late 2016, Apple refreshed the lineup again in June of this year, ahead of the back-to-school shopping season. These updated Macs were mainly specification bumps (so no big paradigm shifts this time around), but it's generally easier to market freshly updated computers to customers than nearly year-old ones.

If Apple continues to routinely update its MacBook Pro computers, the company's Mac business has a solid opportunity to continue to outperform the broader personal computer market.

Although I'm optimistic about the future of Apple's Mac business, I think Apple will have a tough time in fiscal year 2018 beating the revenue growth rate it saw this year. As noted above, Apple's Mac performance in fiscal year 2017 benefited from a refreshed set of MacBook Pro products after a year of stagnation.

This year, Apple will need to try to deliver both unit shipment and revenue growth off a much stronger baseline. I suspect that Apple will be able to grow unit shipments again by 1% to 3%. However, I think that average selling price growth will moderate considerably year over year, which could mean Mac revenue growth in the low-to-mid single digit percentages rather than the 13% Apple saw this year.

That's not a bad thing for Apple; growth atop record revenue is still quite impressive, especially given that the PC market still isn't the hottest tech market around. But, it's important for investors to keep their expectations in check to avoid being unduly disappointed."
